Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),CfD Allocation Round,Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Are they re-applying (New REPD Ref),Are they re-applying (Old REPD Ref) ,Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref
,7419,20/12/2019,Hill Power,Boghill Road,Wind Onshore,,,2.00,,,,,,2.00,1,100.00,,Planning Application Withdrawn,Application Withdrawn,,,"Approx. 240m south west of no, 72 Boghill Road, Newtownabbey, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT36 4QT,140388,536939,Antrim and Newtownabbey,LA03/2019/0272/F,,,,,,01/04/2019,07/11/2019,,,,,,,,,,,,,
,7422,29/01/2020,Tamani,Easter Drumclair Wood ,Wind Onshore,,,4.00,,,,,,2.00,2,100.00,,Revised,Revised,11031,7300,"Land to North OfLochview House, Slamannan, ",Falkirk,Scotland,Scotland,FK1 3BZ,286869,671605,Falkirk Council,P/19/0183/FUL,,,,,,25/03/2019,,,,,,,24/06/2019,,,,23/06/2022,,,
,7428,31/03/2020,Private Developer,Dullaghy Road,Wind Onshore,,,0.30,,,,,,0.25,1,52.00,,Planning Application Withdrawn,Application Withdrawn,,,"Lands approximately 190m North, 45 Dullaghy Road, Garvagh, Coleraine, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT51 5PB,103073,572574,Causeway Coast and Glens,LA01/2019/0268/F,,,,,,19/03/2019,10/02/2020,,,,,,,,,,,,,
,7429,26/06/2020,EnergieKontor UK,Wull Muir Wind Farm,Wind Onshore,,7430,33.60,,,,,,4.20,8,130.00,,Revised,Revised,12353 & 13095,,"Land North Of Carcant Lodge, Wull Muir Wind Farm, Heriot, Lothian",Scottish Borders,Scotland,Scotland,EH38,336253,654660,Scottish Borders Council,19/00191/FUL,PPA-140-2080,,,,,02/04/2019,,05/02/2020,14/04/2020,,19/10/2020,,,,,,,,,
,7436,07/02/2021,Sperrin Environmental,Bangor Road,Wind Onshore,,,0.30,No,,,,,0.25,1,52.00,,Planning Permission Granted,Awaiting Construction,,,"Lands app 300m North West of, 239 Bangor Road, Newtownards, Co Down",Co. Down,Northern Ireland,Northern Ireland,BT23 7PH,162126,530795,Ards and North Down,LA06/2019/0009/F,,,,,,07/03/2019,,,,,,,07/10/2020,,,,07/10/2025,,,
,7445,19/05/2020,Private Developer,Barony Road,Wind Onshore,,,0.30,,,,,,0.25,1,100.00,,Planning Permission Granted,Awaiting Construction,,,"230 Barony Road, Creggan, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9AQ,76560,541048,Fermanagh and Omagh,LA10/2019/0323/F,,,,,,11/03/2019,,,,,,,24/06/2019,,,,20/06/2022,,,
,7446,07/10/2020,HBY 2,High Blackwoodyards Farm,Wind Onshore,,,2.00,,,,,,1.00,2,160.00,,Appeal Refused,Application Refused,,,"High Blackwoodyards Farm, B7086 From Boghead Kirkmuirhil, Lesmahagow, To Deadwaters Bridge Boghead, Lanark, Strathclyde",South Lanarkshire,Scotland,Scotland,ML11 0JH,276932,641991,South Lanarkshire Council,P/19/1712,PPA-380-2086,,,,,27/11/2019,,24/06/2020,15/07/2020,,09/10/2020,,,,,,,,,
,7450,28/06/2019,PJT Power,Drumard Road (repowering),Wind Onshore,,,0.50,,,,,,0.50,1,97.00,,Planning Application Submitted,Application Submitted,,,"Approximately 750 m north west, Cullion Road, Draperstown, Drumard Road.junction Straw, Magherafelt, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT45 7,92612,550025,Mid Ulster,LA09/2018/1694/F,,,,,,21/12/2018,,,,,,,,,,,,,,
,7454,12/01/2021,Community Wind Power Limited,Scoop Hill Wind Farm,Wind Onshore,,,525.00,No,,,,,7.00,75,250.00,,Planning Application Submitted,Application Submitted,,,Approximately 5KM South-East Of Moffat,Dumfries and Galloway,Scotland,Scotland,DG10,315500,598500,Scottish Government (S36), ECU00000533,,,,,,12/11/2020,,,,,,,,,,,,,,
,7456,16/07/2020,Scottish Power Renewables,Hagshaw Hill (Repowering),Wind Onshore,,,84.00,,,,79.80,AR4,,14,200.00,,Planning Permission Granted,Awaiting Construction,,,"Hagshaw Hill Wind Farm, Douglas, Lanark ",South Lanarkshire,Scotland,Scotland,ML11 0RR,282089,631116,Scottish Government (S36),ECU00000737,,,,,,03/12/2018,,,,,,,26/02/2020,,,,26/02/2025,,,
,7459,03/04/2020,Muirden Energy,Creag Dhubh,Wind Onshore,,,27.00,,,,,,3.00,9,139.00,,Planning Application Submitted,Application Submitted,,,"3km north east of Strachur, Argyll and Bute",Argyll and Bute,Scotland,Scotland,PA27 8DW,212821,703627,Argyll and Bute Council,19/02544/PP,,,,,,05/12/2019,,,,,,,,,,,,,,
,7472,26/03/2020,Energiekontor UK,Narachan Wind Farm,Wind Onshore,,,95.20,,,,,,5.60,17,180.00,,Planning Application Submitted,Application Submitted,,,Land 1.6km east of Tayinloan,Argyll and Bute,Scotland,Scotland,,175585,647445,Scottish Government (S36),ECU00001884,,,,,,17/01/2020,,,,,,,,,,,,,,
,7473,01/09/2022,SSE Renewables,Bhlaraidh Wind Farm Extension,Wind Onshore,,,84.00,No,,,,,5.60,15,180.00,,Planning Permission Granted,Awaiting Construction,,,"Land adjacent to operational Blaraidh Wind Farm, near Invermoriston",Highland,Scotland,Scotland,IV3,239512,820991,Scottish Government (S36),ECU00001900,,,,,,16/08/2021,,,,,,,30/08/2022,,,,30/08/2028,,,
,7474,09/04/2021,Renewable Energy System Limited,Kintradwell Lodge - Wind Farm,Wind Onshore,,8883,63.00,No,,,,,4.20,15,149.90,,Planning Application Submitted,Application Submitted,,,Land 3450M North Of Kintradwell Lodge Brora,Highland,Scotland,Scotland,KW9,291546,911173,Scottish Government (S36), ECU00002217,,,,,,19/02/2021,,,,,,,,,,,,,,
,7476,31/03/2023,Energiekontor UK,Strathrory Wind Farm,Wind Onshore,,13559,36.00,No,,,,,4.80,7,149.90,,Planning Permission Granted,Awaiting Construction,11450,,"Land at Strathrory, 4km northeast of Ardross and 8km northwest of Alness",Highland,Scotland,Scotland,,264000,877500,Highland Council,20/00584/FUL,,,,,,06/03/2020,,15/06/2021,30/06/2021,,,07/01/2022,07/01/2022,,,,,,,
,7489,11/10/2022,Scottish Power Renewables,Rigged Hill Wind Farm (Repowering),Wind Onshore,,,28.00,,,,,,4.00,7,137.00,,Planning Permission Granted,Awaiting Construction,,,"Existing Rigged Hill Windfarm, Market Street, Limavady, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT49,91903,580576,Derry City and Strabane District,LA01/2019/0890/F,,,,,,13/08/2019,,,,,,,05/10/2022,,,,,,,
,7491,27/09/2019,Renewable Energy Systems (RES),Dungiven,Wind Onshore,,,24.00,,,,,,4.00,6,150.00,,Planning Application Submitted,Application Submitted,,,"Lands Opp entrance to, 59 Magheramore Road, Dungiven, Derry, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT47 4SW,83729,566312,Derry City and Strabane District,LA01/2019/0922/F,,,,,,02/08/2019,,,,,,,,,,,,,,
,7494,30/09/2021,Private Developer,Newtonstewart,Wind Onshore,,,0.30,No,,,,,0.25,1,55.00,,Planning Permission Granted,Awaiting Construction,,,"Approximately 300m South East, River Road, Newtownstewart, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 4LY,53382,548639,Derry City and Strabane District,LA11/2019/0724/F,,,,,,21/08/2019,,,,,,,29/09/2021,,,,23/09/2024,,,
,7495,19/12/2019,Private Developer,Ballinderry Road,Wind Onshore,,,0.30,,,,,,0.25,1,52.00,,Revised,Revised,7603,,"Lands 217m east of, 106 Ballinderry Road, Aughacarnan, Lisburn,",Co. Antrim,Northern Ireland,Northern Ireland,BT28 2NW,130176,523732,Lisburn and Castlereagh City Council,LA05/2019/0855/F,,,,,,19/08/2019,19/09/2019,,,,,,,,,,,,,
,7504,07/04/2021,Private Developer,Killymendon (Replacement Turbine),Wind Onshore,,,0.30,No,,,,,0.25,1,50.00,,Planning Permission Granted,Awaiting Construction,,,"255m East Of, 27 Dorney Bridge Road, Ballinamallard, Killymendon, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT94 2EF,38175,519240,Fermanagh and Omagh,LA10/2019/0978/F,,,,,,15/08/2019,,,,,,,26/02/2021,,,,26/02/2026,,,
,7509,31/03/2020,Private Developer,Mullawinny Road (Replacement Turbine),Wind Onshore,,,0.20,,,,,,0.15,1,32.00,,Planning Application Withdrawn,Application Withdrawn,,,"Approximately 100M North East, 21 Mullawinny Road, Accessing Onto Glennan Road, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 2LX,52061,528353,Fermanagh and Omagh,LA10/2019/0947/F,,,,,,08/08/2019,06/02/2020,,,,,,,,,,,,,
,7511,07/05/2021,Burcote Wind,Rigghill Wind Farm,Wind Onshore,,,42.00,No,,,,,4.20,10,150.00,,Planning Permission Refused,Application Refused,,,"Site To East Of  Fardens, Skelmorlie, Strathclyde",North Ayrshire,Scotland,Scotland,PA17 5EU,221492,666156,North Ayrshire Council,20/00248/PPM,,,,,,27/04/2020,,29/03/2021,,,,,,,,,,,,
,7522,27/09/2019,DBE,Rathfriland Road,Wind Onshore,,,0.30,,,,,,0.25,1,76.00,,Planning Application Submitted,Application Submitted,,,"Approx 555M East Of, 199 Rathfriland Road, Dromara, Dromore, Co Down",Co. Down,Northern Ireland,Northern Ireland,BT25 2EG,137982,503675,"Armagh, Banbridge and Craigavon",LA07/2019/1124/F,,,,,,16/07/2019,,,,,,,,,,,,,,
,7524,30/09/2020,Ambition Community Energy,Severn Road,Wind Onshore,,,4.20,,,,,,4.20,1,150.00,,Planning Permission Granted,Awaiting Construction,,,"Land On The South East Side Of, Severn Road, Shirehampton, Bristol, Avon",Avon,South West,England,BS11 0YL,353345,182337,Bristol City Council,20/01270/F,,,,,,17/03/2020,,,,,,,17/08/2020,,,,17/08/2023,,,
,7530,27/09/2019,ABO Wind,Cullion wind farm,Wind Onshore,,,25.00,,,,,,4.10,6,145.00,,Planning Application Submitted,Application Submitted,,,"29 Cullion Road, Desertmartin, Magherafelt, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT45 5NR,95453,550727,Mid Ulster,LA09/2019/0990/F,,,,,,19/07/2019,,,,,,,,,,,,,,
,7535,27/09/2019,Private Developer,Greenhall Highway (resubmission/variation),Wind Onshore,,,0.30,,,,,,0.25,1,50.00,,Revised,Revised,7545,,"Approx 370m NW of, 60 Greenhall Highway, Coleraine,",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT51 3EW,100828,591868,Causeway Coast and Glens,LA01/2019/0751/F,,,,,,02/07/2019,,,,,,,,,,,,,,
,7543,09/03/2022,ScottishPower Renewables,Corkey Windfarm (repowering),Wind Onshore,,,20.00,,,,,,4.00,5,137.00,,Planning Permission Granted,Awaiting Construction,,,"Corkey Windfarm, Corkey Road, Approx 19km North of Ballymena, Ballymena,",Co. Antrim,Northern Ireland,Northern Ireland,BT44 9JB,127705,579206,Mid and East Antrim,LA01/2019/0772/F,,,,,,09/07/2019,,,,,,,02/03/2022,,,,02/03/2025,,,
,7544,30/03/2022,Private Developer,Dundrinne Road,Wind Onshore,,,0.20,,,,,,0.23,1,40.00,,Operational,Operational,,,"App 275m South West Of, 63 Dundrinne Road, Castlewellan, Co Down",Co. Down,Northern Ireland,Northern Ireland,BT31 9EX,144149,490451,"Newry, Mourne and Down",LA07/2019/1096/F,,,,,,10/07/2019,,,,,,,09/03/2022,,,,,,,
,7545,07/02/2021,Aikens Farms,Greenhall Highway ,Wind Onshore,,,0.30,No,,,,,0.25,1,55.00,,Planning Permission Granted,Awaiting Construction,,7535,"Approx 185m SW of, 60 Greenhall Highway, Coleraine,",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT51 3EW,144594,490451,Causeway Coast and Glens,LA01/2019/0749/F,,,,,,02/07/2019,,,,,,,22/01/2021,,,,22/01/2024,,,
,7560,20/12/2019,Private Developer,Aghnaglea Road (relplacement turbine),Wind Onshore,,,0.20,,,,,,0.15,1,50.00,,Planning Permission Granted,Awaiting Construction,,,"Approx. 30m East of, 17 Aghnaglea Road, Sixmilecross, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9NP,70230,530585,Fermanagh and Omagh,LA10/2019/0720/F,,,,,,14/06/2019,,,,,,,03/10/2019,,,,02/10/2024,,,
,7562,23/09/2020,Statkraft UK,Windy Rig Wind Farm ,Wind Onshore,,,43.00,,,,,,3.00,12,125.00,,Operational,Operational,,4430,"Carsphairn, Castle Douglas,",Dumfries and Galloway,Scotland,Scotland,DG7 3,261700,600000,Dumfries and Galloway Council,19/0938/FUL,,,,,,11/06/2019,,,,,,,08/11/2019,,,,07/11/2022,01/03/2020,10/01/2022,
,7563,27/09/2019,Private Developer,Lagangreen Road,Wind Onshore,,,0.20,,,,,,0.15,1,42.00,,Planning Application Submitted,Application Submitted,,,"Approximately 90 Metres North, 22 Lagangreen Road, Dromore, Co Down",Co. Down,Northern Ireland,Northern Ireland,BT25 1EL,135231,508451,"Armagh, Banbridge and Craigavon",LA08/2019/0801/F,,,,,,07/06/2019,,,,,,,,,,,,,,
,7582,23/07/2021,EDF Energy Renewables,Cloich Forest Wind Farm ,Wind Onshore,,,63.00,No,,,,,4.50,14,145.00,,Planning Application Submitted,Application Submitted,,4353,Land 5.5km north west of Peebles,Scottish Borders,Scotland,Scotland,,320696,647988,Scottish Government (S36),ECU00003288,,,,,,30/06/2021,,,,,,,,,,,,,,
,7587,09/02/2022,EDF Energy Renewables,Heathland Wind Farm ,Wind Onshore,,10283,80.00,,,,,,5.70,14,180.00,,Planning Permission Granted,Awaiting Construction,,3430,"Heathland Plantation, near Forth in South ",South Lanarkshire,Scotland,Scotland,,296479,656713,Scottish Government (S36),ECU00002218,,,,,,25/01/2021,,,,,,,10/01/2022,,,,10/01/2028,,,
,7588,19/12/2019,Cornwall Council,Land near Ventonteague ,Wind Onshore,,,2.30,,,,,,2.30,1,99.00,,Operational,Operational,,5153,"Land Off Ventonteague, St. Allen, Truro, ",Cornwall,South West,England,TR4 9QX,182586,51229,Cornwall Council,PA18/08772,,,,,,10/10/2018,,,,,,,14/12/2018,,,,14/12/2021,,22/07/2020,
,7592,20/12/2019,Gibson Bros,Moy Road,Wind Onshore,,,0.30,,,,,,0.25,1,65.00,,Planning Application Submitted,Application Submitted,,,"Land 263m south west of, 60 Moy Road, Portadown, Craigavon, Co Armagh",Co. Armagh,Northern Ireland,Northern Ireland,BT62 1QW,108851,513606,"Armagh, Banbridge and Craigavon",LA08/2019/1597/F,,,,,,29/11/2019,,,,,,,,,,,,,,
,7595,01/02/2023,Ednie Farms,St Fergus Renewable Energy Park,Wind Onshore,,7597 & 7596,3.00,No,,,,,1.50,2,119.00,,Under Construction,Under Construction,,,"Land Adjacent To The St Fergus, St. Fergus, Peterhead,",Grampian,Scotland,Scotland,AB42 3BR,409589,852842,Aberdeenshire Council,APP/2019/2653,PPA-110-2407,,,,,03/12/2019,,07/12/2020,,,,21/07/2021,21/07/2021,,,,21/07/2024,06/02/2023,,
,7600,31/03/2020,Inicio Fresco,Cairnandrew,Wind Onshore,,,6.00,,,,,,3.00,2,150.00,,Planning Permission Refused,Application Refused,,6249,"Cairnandrew, Longmanhill, Banff, Grampian",Aberdeenshire,Scotland,Scotland,AB45 3SR,374610,860223,Aberdeenshire Council,APP/2019/2280,,,,,,30/10/2019,,02/12/2019,,,,,,,,,,,,
,7603,07/02/2021,Private Developer,Ballinderry Road ,Wind Onshore,,,0.30,No,,,,,0.25,1,52.00,,Planning Permission Granted,Awaiting Construction,,7495,"Lands 217m East Of, 106 Ballinderry Road, Aughacarnan, Lisburn, ",Co. Antrim,Northern Ireland,Northern Ireland,BT28 2NW,130988,523731,Lisburn and Castlereagh City Council,LA05/2019/1212/F,,,,,,27/11/2019,,,,,,,10/11/2020,,,,10/11/2025,,,
,7612,20/12/2019,Private Developer,Callagheen Road,Wind Onshore,,,0.30,,,,,,0.25,1,90.00,,Planning Permission Granted,Awaiting Construction,,,"370m SE Of, 28 Callagheen Road, Belleek, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT93 3,10181,522887,Fermanagh and Omagh,LA10/2019/1354/F,,,,,,25/11/2019,,,,,,,11/09/2020,,,,11/09/2025,,,
,7615,07/02/2021,Private Developer,Larne Road,Wind Onshore,,,0.30,No,,,,,0.25,1,70.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 400m West Of, 110 Larne Road, Ballycarry, Carrickfergus, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT38 9JN,159057,550291,Mid and East Antrim,LA02/2019/0880/F,,,,,,20/11/2019,,,,,,,14/01/2021,,,,14/01/2026,,,
,7627,07/02/2021,Fermanagh GAA,Lissan Lane,Wind Onshore,,,0.30,No,,,,,0.25,1,75.00,,Planning Permission Granted,Awaiting Construction,,,"60m N Of Sports Complex, 20 Lissan Lane, Lissan, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT74 4FQ,38333,512035,Fermanagh and Omagh,LA10/2019/1300/F,,,,,,12/11/2019,,,,,,,27/10/2020,,,,27/10/2025,,,
,7633,07/02/2021,Private Developer,Coa Road,Wind Onshore,,,0.30,No,,,,,0.25,1,75.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 574m South-East Of, 233 Coa Road, Ballinamallard, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT94 2PB,39283,513396,Fermanagh and Omagh,LA10/2019/1285/F,,,,,,06/11/2019,,,,,,,14/10/2020,,,,14/10/2025,,,
,7635,28/04/2021,HCRS,Erganagh Road,Wind Onshore,,,0.25,No,,,,,0.25,1,75.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 330m South Of, 29 Erganagh Road, Castlederg, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT81 7JQ,42055,550155,Derry City and Strabane District,LA11/2019/0936/F,,,,,,29/10/2019,,,,,,,16/04/2021,,,,16/04/2026,,,
,7639,07/02/2021,Private Developer,Derryallen Road,Wind Onshore,,,0.50,No,,,,,0.50,1,45.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 200m South Of, 22 Derryallen Road, Trillick, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 3RZ,41656,516551,Fermanagh and Omagh,LA10/2019/1270/F,,,,,,01/11/2019,,,,,,,09/10/2020,,,,09/10/2025,,,
,7640,30/09/2020,Brockaghboy Windfarm,Brockaghboy Wind Farm (Further Extension),Wind Onshore,,,10.00,,,,,,2.50,4,125.00,,Planning Permission Granted,Awaiting Construction,,,"Brockaghboy Wind Farm, 10A Drumbane Road, Garvagh, south east of Dowlin's Bridge, Coleraine, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT51 5DR,97550,569675,Mid Ulster,LA09/2019/1386/F,,,,,,14/10/2019,,,,,,,15/09/2020,,,,14/09/2025,,,
,7643,07/02/2021,Private Developer,Windyhill Road,Wind Onshore,,,0.20,No,,,,,0.15,1,50.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 187m South Of, 223 Windyhill Road, Macosquin, Coleraine, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT51 4JL,95380,589373,Causeway Coast and Glens,LA01/2019/1153/F,,,,,,18/10/2019,,,,,,,11/11/2020,,,,11/11/2025,,,
,7644,30/06/2020,Arena Capital Partners,Kilsannagh Lane,Wind Onshore,,,0.30,,,,,,0.25,1,70.00,,Planning Permission Granted,Awaiting Construction,,,"Approximately 185m North West, 39 Kilsannagh Lane, Dungannon, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT70 1LR,87189,512796,Mid Ulster,LA09/2019/1396/F,,,,,,23/10/2019,,,,,,,30/04/2020,,,,29/04/2025,,,
,7645,30/06/2020,Arena Capital Partners,Legilly Road,Wind Onshore,,,0.30,,,,,,0.25,1,70.00,,Planning Permission Granted,Awaiting Construction,,,"Approximately 430m North West, 19 Legilly Road, Dungannon, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT70 1NZ,87363,519973,Mid Ulster,LA09/2019/1395/F,,,,,,23/10/2019,,,,,,,30/04/2020,,,,29/04/2025,,,
,7647,31/03/2020,Arena Capital Partners,Craighill Road,Wind Onshore,,,0.30,,,,,,0.25,1,70.00,,Planning Permission Granted,Awaiting Construction,,,"Approx. 280m NNE of, 11 Craighill Road, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 7PD,63124,538845,Fermanagh and Omagh,LA10/2019/1215/F,,,,,,15/10/2019,,,,,,,21/02/2020,,,,20/02/2025,,,
,7649,30/06/2020,Private Developer,Nutfield Road,Wind Onshore,,,0.30,,,,,,0.25,1,65.00,,Planning Application Withdrawn,Application Withdrawn,,,"81 Nutfield Road, Lisnaskea, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT92 0QU,45955,499435,Fermanagh and Omagh,LA10/2019/1229/F,,,,,,17/10/2019,26/05/2020,,,,,,,,,,,,,
,7650,30/09/2020,Private Developer,Drumcor Road,Wind Onshore,,,1.00,,,,,,1.00,1,67.00,,Planning Permission Granted,Awaiting Construction,,,"Lands 120m North East of, 14 Drumcor Road, Tempo, Enniskillen, Co Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,BT94 3FE,49010,512288,Fermanagh and Omagh,LA10/2019/1228/F,,,,,,17/10/2019,,,,,,,03/07/2020,,,,02/07/2025,,,
,7651,31/03/2020,Private Developer,Omagh Road,Wind Onshore,,,0.50,,,,,,0.50,1,40.00,,Planning Permission Granted,Awaiting Construction,,,"Lands approx. 350m South of, 174 Omagh Road, Dungannon, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT70 2AJ,69528,521189,Mid Ulster,LA09/2019/1344/F,,,,,,14/10/2019,,,,,,,20/02/2020,,,,19/02/2025,,,
,7654,05/07/2021,EnergieKontor UK,Cornharrow Wind Farm ,Wind Onshore,,7849,38.40,No,,,,,4.80,8,150.00,,Revised,Revised,8442,6433,"Cornharrow Wind Farm, Land At Cornharrow, Dalry, Castle Douglas",Dumfries and Galloway,Scotland,Scotland,DG7 3UG,266701,592862,Dumfries and Galloway Council,20/0159/FUL,PPA-170-2145,,,,,19/02/2020,,,19/08/2020,,,01/06/2021,01/06/2021,,,,,,,
,7664,31/03/2020,Arena Capital Partners,Aughnagurgan Road,Wind Onshore,,,0.30,,,,,,0.25,1,67.00,,Planning Permission Granted,Awaiting Construction,,,"App 670m SW Of, 29 Aughnagurgan Road, Darkley, Armagh, Co Armagh",Co. Armagh,Northern Ireland,Northern Ireland,BT60 3DA,96191,488066,"Armagh, Banbridge and Craigavon",LA08/2019/1328/F,,,,,,25/09/2019,,,,,,,06/03/2020,,,,05/03/2025,,,
,7667,20/12/2019,Moore Energy,Lislafferty Road,Wind Onshore,,,0.30,,,,,,0.25,1,75.00,,Planning Application Submitted,Application Submitted,,,"Approximately 400M. South West, 20 Lislafferty Road, Newtownstewart, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 4NB,48107,548589,Derry City and Strabane District,LA11/2019/0796/F,,,,,,18/09/2019,,,,,,,,,,,,,,
,7672,27/03/2020,Hill Power,Tullyrain Road,Wind Onshore,,,0.30,,,,,,0.25,1,75.00,,Appeal Lodged,Appeal Lodged,,,"285m East N/East Of, 41 Tullyrain Road, Banbridge, Co Down",Co. Down,Northern Ireland,Northern Ireland,BT32 4PR,122447,507283,"Armagh, Banbridge and Craigavon",LA08/2019/1260/F,2019/A0255,,,,,16/09/2019,,NA,13/03/2020,,,,,,,,,,,
,7673,20/12/2019,Private Developer,Lislafferty Road,Wind Onshore,,,0.30,,,,,,0.25,1,75.00,,Planning Application Submitted,Application Submitted,,,"Approximately 470 M. South Wes, 20 Lislafferty Road, Newtownstewart, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 4NB,48174,548446,Fermanagh and Omagh,LA11/2019/0797/F,,,,,,18/09/2019,,,,,,,,,,,,,,
,7679,20/12/2019,T C Stewart and Sons Ltd,Draffanmarshill Farm,Wind Onshore,,,4.20,,,,,,4.20,1,180.00,,Planning Application Submitted,Application Submitted,,,"Draffan Road, Draffanmarshill Farm, Lanark, Strathclyde",South Lanarkshire,Scotland,Scotland,ML11 9PW,278551,645431,South Lanarkshire Council,P/19/1258,,,,,,10/09/2019,,,,,,,,,,,,,,
,7680,30/06/2020,Private Developer,Rockstown Road,Wind Onshore,,,0.30,,,,,,0.25,1,45.00,,Planning Permission Granted,Awaiting Construction,,,"Approximately 420M North East, 124 Rockstown Road, Carrickmore, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9BX,76576,534545,Fermanagh and Omagh,LA10/2019/1089/F,,,,,,12/09/2019,,,,,,,09/06/2020,,,,08/06/2025,,,
